"IDs","systemIndex","activeFireBufferCount","activeFireCoreCount","forest","month","year","date","dayNaightCore","dayNightBuffer","areaBurnedBuffer","areaBurnedCore","rateBurnedBuffer","rateBurnedCore"
262,"0_2000_11_23",1,1,"Monts Kouffe",11,2000,2000-11-23,"Day","Day",1.35,3.62,0.1,0.2
263,"0_2000_11_24",0,0,"Monts Kouffe",11,2000,2000-11-24,"Day","Day",0,0,0,0
264,"0_2000_11_25",1,0,"Monts Kouffe",11,2000,2000-11-25,"Day","Day",1,0,0,0
265,"0_2000_11_26",0,0,"Monts Kouffe",11,2000,2000-11-26,"Night","Night",0,0,0,0
266,"0_2000_11_27",0,0,"Monts Kouffe",11,2000,2000-11-27,"Day","Day",0,0,0,0
267,"0_2000_11_28",0,0,"Monts Kouffe",11,2000,2000-11-28,"Day","Day",0,0,0,0
268,"0_2000_11_29",0,0,"Monts Kouffe",11,2000,2000-11-29,"Day","Day",0,0,0,0
269,"0_2000_11_30",0,0,"Monts Kouffe",11,2000,2000-11-30,"Night","Night",0,0,0,0
270,"0_2000_12_01",0,1,"Monts Kouffe",12,2000,2000-12-01,"Day","Day",0,5.98,0,0.3
271,"0_2000_12_02",1,1,"Monts Kouffe",12,2000,2000-12-02,"Day","Day",20.61,6.27,0.9,0.3
272,"0_2000_12_03",0,0,"Monts Kouffe",12,2000,2000-12-03,"Day","Day",0,0,0,0
273,"0_2000_12_04",1,1,"Monts Kouffe",12,2000,2000-12-04,"Day","Day",6.7,8.96,0.3,0.5
274,"0_2000_12_05",0,0,"Monts Kouffe",12,2000,2000-12-05,"Night","Night",0,0,0,0
275,"0_2000_12_06",1,1,"Monts Kouffe",12,2000,2000-12-06,"Day","Day",10.88,13.54,0.5,0.7
276,"0_2000_12_07",0,0,"Monts Kouffe",12,2000,2000-12-07,"Day","Day",0,0,0,0
277,"0_2000_12_08",1,1,"Monts Kouffe",12,2000,2000-12-08,"Day","Day",9.27,6.97,0.4,0.4
278,"0_2000_12_09",1,1,"Monts Kouffe",12,2000,2000-12-09,"Day","Day",28.59,18.92,1.3,1
279,"0_2000_12_10",1,1,"Monts Kouffe",12,2000,2000-12-10,"Day","Day",18.92,10.94,0.9,0.6
280,"0_2000_12_11",1,1,"Monts Kouffe",12,2000,2000-12-11,"Day","Day",6.2,3.76,0.3,0.2
281,"0_2000_12_12",0,0,"Monts Kouffe",12,2000,2000-12-12,"Night","Night",0,0,0,0
282,"0_2000_12_13",1,1,"Monts Kouffe",12,2000,2000-12-13,"Day","Day",25.89,19.91,1.2,1.1
283,"0_2000_12_14",0,1,"Monts Kouffe",12,2000,2000-12-14,"Day","Day",0,51.78,0,2.8
284,"0_2000_12_15",1,1,"Monts Kouffe",12,2000,2000-12-15,"Night","Night",3.43,3.98,0.2,0.2
285,"0_2000_12_16",1,1,"Monts Kouffe",12,2000,2000-12-16,"Day","Day",5.75,1.99,0.3,0.1
286,"0_2000_12_17",1,1,"Monts Kouffe",12,2000,2000-12-17,"Day","Day",14.56,13.94,0.7,0.8
287,"0_2000_12_18",1,1,"Monts Kouffe",12,2000,2000-12-18,"Day","Day",10.4,19,0.5,1
288,"0_2000_12_19",0,0,"Monts Kouffe",12,2000,2000-12-19,"Day","Day",0,0,0,0
289,"0_2000_12_20",1,1,"Monts Kouffe",12,2000,2000-12-20,"Day","Day",5.73,1.99,0.3,0.1
290,"0_2000_12_21",0,0,"Monts Kouffe",12,2000,2000-12-21,"Night","Night",0,0,0,0
291,"0_2000_12_22",1,0,"Monts Kouffe",12,2000,2000-12-22,"Day","Day",2.9,0,0.1,0
292,"0_2000_12_23",1,0,"Monts Kouffe",12,2000,2000-12-23,"Day","Day",8.96,0,0.4,0
293,"0_2000_12_24",1,1,"Monts Kouffe",12,2000,2000-12-24,"Day","Day",1.42,2.56,0.1,0.1
294,"0_2000_12_25",1,0,"Monts Kouffe",12,2000,2000-12-25,"Day","Day",2.99,0,0.1,0
295,"0_2000_12_26",0,0,"Monts Kouffe",12,2000,2000-12-26,"Day","Day",0,0,0,0
296,"0_2000_12_27",1,1,"Monts Kouffe",12,2000,2000-12-27,"Day","Day",6.87,5.97,0.3,0.3
297,"0_2000_12_28",0,0,"Monts Kouffe",12,2000,2000-12-28,"Night","Night",0,0,0,0
298,"0_2000_12_29",1,1,"Monts Kouffe",12,2000,2000-12-29,"Day","Day",1,9.96,0,0.5
299,"0_2000_12_30",1,1,"Monts Kouffe",12,2000,2000-12-30,"Day","Day",0.74,14.2,0,0.8
300,"0_2000_12_31",0,1,"Monts Kouffe",12,2000,2000-12-31,"Day","Day",0,2.99,0,0.2
301,"0_2001_01_01",0,0,"Monts Kouffe",1,2001,2001-01-01,"Day","Day",0,0,0,0
302,"0_2001_01_02",0,1,"Monts Kouffe",1,2001,2001-01-02,"Day","Day",0,1.99,0,0.1
303,"0_2001_01_03",1,1,"Monts Kouffe",1,2001,2001-01-03,"Day","Day",6.97,1.99,0.3,0.1
304,"0_2001_01_04",1,0,"Monts Kouffe",1,2001,2001-01-04,"Day","Day",12.95,0,0.6,0
305,"0_2001_01_05",1,1,"Monts Kouffe",1,2001,2001-01-05,"Day","Day",11.18,10.92,0.5,0.6
306,"0_2001_01_06",0,0,"Monts Kouffe",1,2001,2001-01-06,"Night","Night",0,0,0,0
307,"0_2001_01_07",1,1,"Monts Kouffe",1,2001,2001-01-07,"Day","Day",2.99,2.99,0.1,0.2
308,"0_2001_01_08",1,0,"Monts Kouffe",1,2001,2001-01-08,"Day","Day",2.6,0,0.1,0
309,"0_2001_01_09",1,1,"Monts Kouffe",1,2001,2001-01-09,"Day","Day",7.77,5.18,0.3,0.3
310,"0_2001_01_10",0,0,"Monts Kouffe",1,2001,2001-01-10,"Night","Night",0,0,0,0
311,"0_2001_01_11",0,0,"Monts Kouffe",1,2001,2001-01-11,"Night","Night",0,0,0,0
312,"0_2001_01_12",0,0,"Monts Kouffe",1,2001,2001-01-12,"Night","Night",0,0,0,0
313,"0_2001_01_13",0,0,"Monts Kouffe",1,2001,2001-01-13,"Night","Night",0,0,0,0
314,"0_2001_01_14",0,0,"Monts Kouffe",1,2001,2001-01-14,"Night","Night",0,0,0,0
315,"0_2001_01_15",0,0,"Monts Kouffe",1,2001,2001-01-15,"Night","Night",0,0,0,0
316,"0_2001_01_16",0,0,"Monts Kouffe",1,2001,2001-01-16,"Night","Night",0,0,0,0
317,"0_2001_01_17",1,1,"Monts Kouffe",1,2001,2001-01-17,"Day","Day",14.61,8.96,0.7,0.5
318,"0_2001_01_18",0,0,"Monts Kouffe",1,2001,2001-01-18,"Night","Night",0,0,0,0
319,"0_2001_01_19",0,0,"Monts Kouffe",1,2001,2001-01-19,"Night","Night",0,0,0,0
320,"0_2001_01_20",0,0,"Monts Kouffe",1,2001,2001-01-20,"Night","Night",0,0,0,0
321,"0_2001_01_21",0,0,"Monts Kouffe",1,2001,2001-01-21,"Night","Night",0,0,0,0
322,"0_2001_01_22",0,0,"Monts Kouffe",1,2001,2001-01-22,"Night","Night",0,0,0,0
323,"0_2001_01_23",0,0,"Monts Kouffe",1,2001,2001-01-23,"Night","Night",0,0,0,0
324,"0_2001_01_24",0,0,"Monts Kouffe",1,2001,2001-01-24,"Night","Night",0,0,0,0
325,"0_2001_01_25",1,1,"Monts Kouffe",1,2001,2001-01-25,"Day","Day",6.44,11.47,0.3,0.6
326,"0_2001_01_26",1,1,"Monts Kouffe",1,2001,2001-01-26,"Day","Day",11.7,1.24,0.5,0.1
327,"0_2001_01_27",1,0,"Monts Kouffe",1,2001,2001-01-27,"Day","Day",24.65,1.23,1.1,0.1
328,"0_2001_01_28",1,1,"Monts Kouffe",1,2001,2001-01-28,"Day","Day",9.96,1,0.4,0.1
329,"0_2001_01_29",0,0,"Monts Kouffe",1,2001,2001-01-29,"Night","Night",0,0,0,0
330,"0_2001_01_30",1,0,"Monts Kouffe",1,2001,2001-01-30,"Day","Day",1,0,0,0
331,"0_2001_01_31",0,0,"Monts Kouffe",1,2001,2001-01-31,"Day","Day",0,0,0,0
332,"0_2001_02_01",1,1,"Monts Kouffe",2,2001,2001-02-01,"Day","Day",1.99,4.98,0.1,0.3
333,"0_2001_02_02",1,0,"Monts Kouffe",2,2001,2001-02-02,"Night","Night",7.97,0,0.4,0
334,"0_2001_02_03",0,0,"Monts Kouffe",2,2001,2001-02-03,"Day","Day",0,0,0,0
335,"0_2001_02_04",0,0,"Monts Kouffe",2,2001,2001-02-04,"Day","Day",0.14,0,0,0
336,"0_2001_02_05",0,0,"Monts Kouffe",2,2001,2001-02-05,"Day","Day",0,0,0,0
337,"0_2001_02_06",1,1,"Monts Kouffe",2,2001,2001-02-06,"Day","Day",1.37,5.17,0.1,0.3
338,"0_2001_02_07",0,0,"Monts Kouffe",2,2001,2001-02-07,"Night","Night",0,0,0,0
339,"0_2001_02_08",0,1,"Monts Kouffe",2,2001,2001-02-08,"Day","Day",0,1,0,0.1
340,"0_2001_02_09",0,0,"Monts Kouffe",2,2001,2001-02-09,"Day","Day",0,0,0,0
341,"0_2001_02_10",0,0,"Monts Kouffe",2,2001,2001-02-10,"Day","Day",0,0,0,0
342,"0_2001_02_11",0,0,"Monts Kouffe",2,2001,2001-02-11,"Day","Day",0,0,0,0
343,"0_2001_02_12",1,0,"Monts Kouffe",2,2001,2001-02-12,"Day","Day",2.99,0,0.1,0
344,"0_2001_02_13",1,1,"Monts Kouffe",2,2001,2001-02-13,"Day","Day",6.97,1,0.3,0.1
345,"0_2001_02_14",0,0,"Monts Kouffe",2,2001,2001-02-14,"Night","Night",0,0,0,0
346,"0_2001_02_15",0,1,"Monts Kouffe",2,2001,2001-02-15,"Day","Day",0,3.98,0,0.2
347,"0_2001_02_16",0,0,"Monts Kouffe",2,2001,2001-02-16,"Day","Day",0,0,0,0
348,"0_2001_02_17",0,0,"Monts Kouffe",2,2001,2001-02-17,"Day","Day",0,0,0,0
349,"0_2001_02_18",0,0,"Monts Kouffe",2,2001,2001-02-18,"Day","Day",0,0,0,0
350,"0_2001_02_19",0,0,"Monts Kouffe",2,2001,2001-02-19,"Night","Night",0,0,0,0
351,"0_2001_02_20",0,0,"Monts Kouffe",2,2001,2001-02-20,"Night","Night",0,0,0,0
352,"0_2001_02_21",0,0,"Monts Kouffe",2,2001,2001-02-21,"Night","Night",0,0,0,0
353,"0_2001_02_22",0,0,"Monts Kouffe",2,2001,2001-02-22,"Night","Night",0,0,0,0
354,"0_2001_02_23",0,0,"Monts Kouffe",2,2001,2001-02-23,"Night","Night",0,0,0,0
355,"0_2001_02_24",0,0,"Monts Kouffe",2,2001,2001-02-24,"Night","Night",0,0,0,0
356,"0_2001_02_25",0,0,"Monts Kouffe",2,2001,2001-02-25,"Night","Night",0,0,0,0
357,"0_2001_02_26",0,0,"Monts Kouffe",2,2001,2001-02-26,"Day","Day",0,0,0,0
358,"0_2001_02_27",0,0,"Monts Kouffe",2,2001,2001-02-27,"Day","Day",0,0,0,0
359,"0_2001_02_28",0,1,"Monts Kouffe",2,2001,2001-02-28,"Day","Day",0,7.97,0,0.4
360,"0_2001_03_01",0,0,"Monts Kouffe",3,2001,2001-03-01,"Day","Day",0,0,0,0
361,"0_2001_03_02",0,0,"Monts Kouffe",3,2001,2001-03-02,"Night","Night",0,0,0,0
362,"0_2001_03_03",0,0,"Monts Kouffe",3,2001,2001-03-03,"Day","Day",0,0,0,0
363,"0_2001_03_04",0,0,"Monts Kouffe",3,2001,2001-03-04,"Day","Day",0,0,0,0
364,"0_2001_03_05",0,0,"Monts Kouffe",3,2001,2001-03-05,"Day","Day",0,0,0,0
365,"0_2001_03_06",0,0,"Monts Kouffe",3,2001,2001-03-06,"Day","Day",0,0,0,0
366,"0_2001_03_07",0,0,"Monts Kouffe",3,2001,2001-03-07,"Day","Day",0,0,0,0
367,"0_2001_03_08",0,1,"Monts Kouffe",3,2001,2001-03-08,"Day","Day",0,4.98,0,0.3
368,"0_2001_03_09",0,0,"Monts Kouffe",3,2001,2001-03-09,"Day","Day",0,0,0,0
369,"0_2001_03_10",0,0,"Monts Kouffe",3,2001,2001-03-10,"Day","Day",0,0,0,0
370,"0_2001_03_11",0,0,"Monts Kouffe",3,2001,2001-03-11,"Night","Night",0,0,0,0
371,"0_2001_03_12",0,0,"Monts Kouffe",3,2001,2001-03-12,"Day","Day",0,0,0,0
372,"0_2001_03_13",0,0,"Monts Kouffe",3,2001,2001-03-13,"Day","Day",0,0,0,0
373,"0_2001_03_14",0,0,"Monts Kouffe",3,2001,2001-03-14,"Day","Day",0,0,0,0
374,"0_2001_03_15",0,0,"Monts Kouffe",3,2001,2001-03-15,"Night","Night",0,0,0,0
375,"0_2001_03_16",0,0,"Monts Kouffe",3,2001,2001-03-16,"Night","Night",0,0,0,0
376,"0_2001_03_17",0,0,"Monts Kouffe",3,2001,2001-03-17,"Night","Night",0,0,0,0
377,"0_2001_03_18",0,0,"Monts Kouffe",3,2001,2001-03-18,"Night","Night",0,0,0,0
378,"0_2001_03_19",0,0,"Monts Kouffe",3,2001,2001-03-19,"Night","Night",0,0,0,0
379,"0_2001_03_20",0,0,"Monts Kouffe",3,2001,2001-03-20,"Night","Night",0,0,0,0
380,"0_2001_03_21",0,0,"Monts Kouffe",3,2001,2001-03-21,"Night","Night",0,0,0,0
381,"0_2001_03_22",0,0,"Monts Kouffe",3,2001,2001-03-22,"Day","Day",0,0,0,0
382,"0_2001_03_23",0,0,"Monts Kouffe",3,2001,2001-03-23,"Day","Day",0,0,0,0
383,"0_2001_03_24",0,0,"Monts Kouffe",3,2001,2001-03-24,"Day","Day",0,0,0,0
384,"0_2001_03_25",0,0,"Monts Kouffe",3,2001,2001-03-25,"Day","Day",0,0,0,0
385,"0_2001_03_26",0,0,"Monts Kouffe",3,2001,2001-03-26,"Day","Day",0,0,0,0
386,"0_2001_03_27",0,0,"Monts Kouffe",3,2001,2001-03-27,"Night","Night",0,0,0,0
387,"0_2001_03_28",0,0,"Monts Kouffe",3,2001,2001-03-28,"Day","Day",0,0,0,0
388,"0_2001_03_29",0,0,"Monts Kouffe",3,2001,2001-03-29,"Day","Day",0,0,0,0
389,"0_2001_03_30",0,0,"Monts Kouffe",3,2001,2001-03-30,"Day","Day",0,0,0,0
390,"0_2001_03_31",0,0,"Monts Kouffe",3,2001,2001-03-31,"Night","Night",0,0,0,0
391,"0_2001_04_01",0,0,"Monts Kouffe",4,2001,2001-04-01,"Night","Night",0,0,0,0
392,"0_2001_04_02",0,0,"Monts Kouffe",4,2001,2001-04-02,"Night","Night",0,0,0,0
393,"0_2001_04_03",0,0,"Monts Kouffe",4,2001,2001-04-03,"Night","Night",0,0,0,0
394,"0_2001_04_04",0,0,"Monts Kouffe",4,2001,2001-04-04,"Night","Night",0,0,0,0
395,"0_2001_04_05",0,0,"Monts Kouffe",4,2001,2001-04-05,"Night","Night",0,0,0,0
396,"0_2001_04_06",0,0,"Monts Kouffe",4,2001,2001-04-06,"Night","Night",0,0,0,0
397,"0_2001_04_07",0,0,"Monts Kouffe",4,2001,2001-04-07,"Day","Day",0,0,0,0
398,"0_2001_04_08",0,0,"Monts Kouffe",4,2001,2001-04-08,"Night","Night",0,0,0,0
399,"0_2001_04_09",0,0,"Monts Kouffe",4,2001,2001-04-09,"Night","Night",0,0,0,0
400,"0_2001_04_10",0,0,"Monts Kouffe",4,2001,2001-04-10,"Night","Night",0,0,0,0
401,"0_2001_04_11",0,0,"Monts Kouffe",4,2001,2001-04-11,"Night","Night",0,0,0,0
402,"0_2001_04_12",0,0,"Monts Kouffe",4,2001,2001-04-12,"Night","Night",0,0,0,0
403,"0_2001_04_13",0,0,"Monts Kouffe",4,2001,2001-04-13,"Night","Night",0,0,0,0
404,"0_2001_04_14",0,0,"Monts Kouffe",4,2001,2001-04-14,"Night","Night",0,0,0,0
405,"0_2001_04_15",0,0,"Monts Kouffe",4,2001,2001-04-15,"Night","Night",0,0,0,0
406,"0_2001_04_16",0,0,"Monts Kouffe",4,2001,2001-04-16,"Day","Day",0,0,0,0
407,"0_2001_04_17",0,0,"Monts Kouffe",4,2001,2001-04-17,"Night","Night",0,0,0,0
408,"0_2001_04_18",0,0,"Monts Kouffe",4,2001,2001-04-18,"Day","Day",0,0,0,0
409,"0_2001_04_19",0,0,"Monts Kouffe",4,2001,2001-04-19,"Night","Night",0,0,0,0
410,"0_2001_04_20",0,0,"Monts Kouffe",4,2001,2001-04-20,"Day","Day",0,0,0,0
411,"0_2001_04_21",0,0,"Monts Kouffe",4,2001,2001-04-21,"Night","Night",0,0,0,0
412,"0_2001_04_22",0,0,"Monts Kouffe",4,2001,2001-04-22,"Day","Day",0,0,0,0
413,"0_2001_04_23",0,0,"Monts Kouffe",4,2001,2001-04-23,"Night","Night",0,0,0,0
414,"0_2001_04_24",0,0,"Monts Kouffe",4,2001,2001-04-24,"Night","Night",0,0,0,0
415,"0_2001_04_25",0,0,"Monts Kouffe",4,2001,2001-04-25,"Night","Night",0,0,0,0
416,"0_2001_04_26",0,0,"Monts Kouffe",4,2001,2001-04-26,"Night","Night",0,0,0,0
417,"0_2001_04_27",0,0,"Monts Kouffe",4,2001,2001-04-27,"Night","Night",0,0,0,0
418,"0_2001_04_28",0,0,"Monts Kouffe",4,2001,2001-04-28,"Night","Night",0,0,0,0
419,"0_2001_04_29",0,0,"Monts Kouffe",4,2001,2001-04-29,"Night","Night",0,0,0,0
420,"0_2001_04_30",0,0,"Monts Kouffe",4,2001,2001-04-30,"Night","Night",0,0,0,0
421,"0_2001_05_01",0,0,"Monts Kouffe",5,2001,2001-05-01,"Day","Day",0,0,0,0
422,"0_2001_05_02",0,0,"Monts Kouffe",5,2001,2001-05-02,"Night","Night",0,0,0,0
423,"0_2001_05_03",0,0,"Monts Kouffe",5,2001,2001-05-03,"Day","Day",0,0,0,0
424,"0_2001_05_04",0,0,"Monts Kouffe",5,2001,2001-05-04,"Day","Day",0,0,0,0
425,"0_2001_05_05",0,0,"Monts Kouffe",5,2001,2001-05-05,"Night","Night",0,0,0,0
426,"0_2001_05_06",0,0,"Monts Kouffe",5,2001,2001-05-06,"Night","Night",0,0,0,0
427,"0_2001_05_07",0,0,"Monts Kouffe",5,2001,2001-05-07,"Day","Day",0,0,0,0
428,"0_2001_05_08",0,0,"Monts Kouffe",5,2001,2001-05-08,"Day","Day",0,0,0,0
429,"0_2001_05_09",0,0,"Monts Kouffe",5,2001,2001-05-09,"Night","Night",0,0,0,0
430,"0_2001_05_10",0,0,"Monts Kouffe",5,2001,2001-05-10,"Day","Day",0,0,0,0
431,"0_2001_05_11",0,0,"Monts Kouffe",5,2001,2001-05-11,"Day","Day",0,0,0,0
432,"0_2001_05_12",0,0,"Monts Kouffe",5,2001,2001-05-12,"Day","Day",0,0,0,0
433,"0_2001_05_13",0,0,"Monts Kouffe",5,2001,2001-05-13,"Night","Night",0,0,0,0
434,"0_2001_05_14",0,0,"Monts Kouffe",5,2001,2001-05-14,"Night","Night",0,0,0,0
435,"0_2001_05_15",0,0,"Monts Kouffe",5,2001,2001-05-15,"Day","Day",0,0,0,0
436,"0_2001_05_16",0,0,"Monts Kouffe",5,2001,2001-05-16,"Day","Day",0,0,0,0
437,"0_2001_05_17",0,0,"Monts Kouffe",5,2001,2001-05-17,"Day","Day",0,0,0,0
438,"0_2001_05_18",0,0,"Monts Kouffe",5,2001,2001-05-18,"Day","Day",0,0,0,0
439,"0_2001_05_19",0,0,"Monts Kouffe",5,2001,2001-05-19,"Day","Day",0,0,0,0
440,"0_2001_05_20",0,0,"Monts Kouffe",5,2001,2001-05-20,"Day","Day",0,0,0,0
441,"0_2001_05_21",0,0,"Monts Kouffe",5,2001,2001-05-21,"Night","Night",0,0,0,0
442,"0_2001_05_22",0,0,"Monts Kouffe",5,2001,2001-05-22,"Day","Day",0,0,0,0
443,"0_2001_05_23",0,0,"Monts Kouffe",5,2001,2001-05-23,"Day","Day",0,0,0,0
444,"0_2001_05_24",0,0,"Monts Kouffe",5,2001,2001-05-24,"Night","Night",0,0,0,0
445,"0_2001_05_25",0,0,"Monts Kouffe",5,2001,2001-05-25,"Night","Night",0,0,0,0
446,"0_2001_05_26",0,0,"Monts Kouffe",5,2001,2001-05-26,"Night","Night",0,0,0,0
447,"0_2001_05_27",0,0,"Monts Kouffe",5,2001,2001-05-27,"Night","Night",0,0,0,0
448,"0_2001_05_28",0,0,"Monts Kouffe",5,2001,2001-05-28,"Night","Night",0,0,0,0
449,"0_2001_05_29",0,0,"Monts Kouffe",5,2001,2001-05-29,"Night","Night",0,0,0,0
450,"0_2001_05_30",0,0,"Monts Kouffe",5,2001,2001-05-30,"Night","Night",0,0,0,0
451,"0_2001_05_31",0,0,"Monts Kouffe",5,2001,2001-05-31,"Night","Night",0,0,0,0
452,"0_2001_06_01",0,0,"Monts Kouffe",6,2001,2001-06-01,"Night","Night",0,0,0,0
453,"0_2001_06_02",0,0,"Monts Kouffe",6,2001,2001-06-02,"Day","Day",0,0,0,0
454,"0_2001_06_03",0,0,"Monts Kouffe",6,2001,2001-06-03,"Night","Night",0,0,0,0
455,"0_2001_06_04",0,0,"Monts Kouffe",6,2001,2001-06-04,"Night","Night",0,0,0,0
456,"0_2001_06_05",0,0,"Monts Kouffe",6,2001,2001-06-05,"Night","Night",0,0,0,0
457,"0_2001_06_06",0,0,"Monts Kouffe",6,2001,2001-06-06,"Night","Night",0,0,0,0
458,"0_2001_06_07",0,0,"Monts Kouffe",6,2001,2001-06-07,"Night","Night",0,0,0,0
459,"0_2001_06_08",0,0,"Monts Kouffe",6,2001,2001-06-08,"Night","Night",0,0,0,0
460,"0_2001_06_09",0,0,"Monts Kouffe",6,2001,2001-06-09,"Night","Night",0,0,0,0
461,"0_2001_06_10",0,0,"Monts Kouffe",6,2001,2001-06-10,"Day","Day",0,0,0,0
462,"0_2001_06_11",0,0,"Monts Kouffe",6,2001,2001-06-11,"Night","Night",0,0,0,0
463,"0_2001_06_12",0,0,"Monts Kouffe",6,2001,2001-06-12,"Day","Day",0,0,0,0
464,"0_2001_06_13",0,0,"Monts Kouffe",6,2001,2001-06-13,"Night","Day",0,0,0,0
465,"0_2001_06_14",0,0,"Monts Kouffe",6,2001,2001-06-14,"Night","Day",0,0,0,0
466,"0_2001_06_15",0,0,"Monts Kouffe",6,2001,2001-06-15,"Night","Night",0,0,0,0
467,"0_2001_07_03",0,0,"Monts Kouffe",7,2001,2001-07-03,"Night","Night",0,0,0,0
468,"0_2001_07_04",0,0,"Monts Kouffe",7,2001,2001-07-04,"Day","Day",0,0,0,0
469,"0_2001_07_05",0,0,"Monts Kouffe",7,2001,2001-07-05,"Night","Night",0,0,0,0
470,"0_2001_07_06",0,0,"Monts Kouffe",7,2001,2001-07-06,"Night","Night",0,0,0,0
471,"0_2001_07_07",0,0,"Monts Kouffe",7,2001,2001-07-07,"Night","Night",0,0,0,0
472,"0_2001_07_08",0,0,"Monts Kouffe",7,2001,2001-07-08,"Night","Night",0,0,0,0
473,"0_2001_07_09",0,0,"Monts Kouffe",7,2001,2001-07-09,"Night","Night",0,0,0,0
474,"0_2001_07_10",0,0,"Monts Kouffe",7,2001,2001-07-10,"Night","Night",0,0,0,0
475,"0_2001_07_11",0,0,"Monts Kouffe",7,2001,2001-07-11,"Night","Night",0,0,0,0
476,"0_2001_07_12",0,0,"Monts Kouffe",7,2001,2001-07-12,"Night","Night",0,0,0,0
477,"0_2001_07_13",0,0,"Monts Kouffe",7,2001,2001-07-13,"Day","Day",0,0,0,0
478,"0_2001_07_14",0,0,"Monts Kouffe",7,2001,2001-07-14,"Day","Day",0,0,0,0
479,"0_2001_07_15",0,0,"Monts Kouffe",7,2001,2001-07-15,"Day","Night",0,0,0,0
480,"0_2001_07_16",0,0,"Monts Kouffe",7,2001,2001-07-16,"Night","Night",0,0,0,0
481,"0_2001_07_17",0,0,"Monts Kouffe",7,2001,2001-07-17,"Night","Night",0,0,0,0
482,"0_2001_07_18",0,0,"Monts Kouffe",7,2001,2001-07-18,"Day","Day",0,0,0,0
483,"0_2001_07_19",0,0,"Monts Kouffe",7,2001,2001-07-19,"Night","Night",0,0,0,0
484,"0_2001_07_20",0,0,"Monts Kouffe",7,2001,2001-07-20,"Day","Day",0,0,0,0
485,"0_2001_07_21",0,0,"Monts Kouffe",7,2001,2001-07-21,"Night","Night",0,0,0,0
486,"0_2001_07_22",0,0,"Monts Kouffe",7,2001,2001-07-22,"Night","Night",0,0,0,0
487,"0_2001_07_23",0,0,"Monts Kouffe",7,2001,2001-07-23,"Night","Night",0,0,0,0
488,"0_2001_07_24",0,0,"Monts Kouffe",7,2001,2001-07-24,"Night","Night",0,0,0,0
489,"0_2001_07_25",0,0,"Monts Kouffe",7,2001,2001-07-25,"Night","Night",0,0,0,0
490,"0_2001_07_26",0,0,"Monts Kouffe",7,2001,2001-07-26,"Night","Night",0,0,0,0
491,"0_2001_07_27",0,0,"Monts Kouffe",7,2001,2001-07-27,"Night","Night",0,0,0,0
492,"0_2001_07_28",0,0,"Monts Kouffe",7,2001,2001-07-28,"Night","Night",0,0,0,0
493,"0_2001_07_29",0,0,"Monts Kouffe",7,2001,2001-07-29,"Night","Night",0,0,0,0
494,"0_2001_07_30",0,0,"Monts Kouffe",7,2001,2001-07-30,"Day","Day",0,0,0,0
495,"0_2001_07_31",0,0,"Monts Kouffe",7,2001,2001-07-31,"Night","Day",0,0,0,0
496,"0_2001_08_01",0,0,"Monts Kouffe",8,2001,2001-08-01,"Night","Night",0,0,0,0
497,"0_2001_08_02",0,0,"Monts Kouffe",8,2001,2001-08-02,"Night","Night",0,0,0,0
498,"0_2001_08_03",0,0,"Monts Kouffe",8,2001,2001-08-03,"Night","Day",0,0,0,0
499,"0_2001_08_04",0,0,"Monts Kouffe",8,2001,2001-08-04,"Day","Day",0,0,0,0
500,"0_2001_08_05",0,0,"Monts Kouffe",8,2001,2001-08-05,"Night","Night",0,0,0,0
501,"0_2001_08_06",0,0,"Monts Kouffe",8,2001,2001-08-06,"Night","Day",0,0,0,0
502,"0_2001_08_07",0,0,"Monts Kouffe",8,2001,2001-08-07,"Day","Day",0,0,0,0
503,"0_2001_08_08",0,0,"Monts Kouffe",8,2001,2001-08-08,"Day","Day",0,0,0,0
504,"0_2001_08_09",0,0,"Monts Kouffe",8,2001,2001-08-09,"Night","Night",0,0,0,0
505,"0_2001_08_10",0,0,"Monts Kouffe",8,2001,2001-08-10,"Night","Day",0,0,0,0
506,"0_2001_08_11",0,0,"Monts Kouffe",8,2001,2001-08-11,"Night","Night",0,0,0,0
507,"0_2001_08_12",0,0,"Monts Kouffe",8,2001,2001-08-12,"Night","Night",0,0,0,0
508,"0_2001_08_13",0,0,"Monts Kouffe",8,2001,2001-08-13,"Night","Night",0,0,0,0
509,"0_2001_08_14",0,0,"Monts Kouffe",8,2001,2001-08-14,"Night","Night",0,0,0,0
510,"0_2001_08_15",0,0,"Monts Kouffe",8,2001,2001-08-15,"Night","Night",0,0,0,0
511,"0_2001_08_16",0,0,"Monts Kouffe",8,2001,2001-08-16,"Night","Night",0,0,0,0
512,"0_2001_08_17",0,0,"Monts Kouffe",8,2001,2001-08-17,"Night","Night",0,0,0,0
513,"0_2001_08_18",0,0,"Monts Kouffe",8,2001,2001-08-18,"Night","Night",0,0,0,0
514,"0_2001_08_19",0,0,"Monts Kouffe",8,2001,2001-08-19,"Night","Night",0,0,0,0
515,"0_2001_08_20",0,0,"Monts Kouffe",8,2001,2001-08-20,"Night","Night",0,0,0,0
516,"0_2001_08_21",0,0,"Monts Kouffe",8,2001,2001-08-21,"Day","Day",0,0,0,0
517,"0_2001_08_22",0,0,"Monts Kouffe",8,2001,2001-08-22,"Night","Night",0,0,0,0
